"Date","Price","Open","High","Low","Vol.","Change %"
"22-03-2007","641.96","630.17","643.96","627.74","688.06K","2.91%"
"21-03-2007","623.82","630.17","630.17","608.02","240.87K","1.17%"
"20-03-2007","616.63","622.84","628.18","614.66","275.46K","-0.60%"
"19-03-2007","620.38","612.94","622.15","610.48","178.89K","1.94%"
"16-03-2007","608.56","614.42","614.42","598.47","359.95K","-0.01%"
"15-03-2007","608.61","608.02","615.92","601.13","504.98K","1.87%"
"14-03-2007","597.43","615.40","615.40","590.79","415.61K","-4.03%"
"13-03-2007","622.54","614.42","624.61","605.56","277.01K","2.12%"
"12-03-2007","609.64","578.48","617.20","556.25","520.62K","2.15%"
"09-03-2007","596.79","603.10","605.80","590.79","460.75K","-0.53%"
"08-03-2007","599.99","605.56","621.80","589.80","412.81K","2.15%"
"07-03-2007","587.34","600.63","600.63","570.60","452.86K","-0.50%"
"06-03-2007","590.32","590.79","602.60","571.22","536.17K","3.17%"
"05-03-2007","572.18","585.86","585.86","566.91","575.99K","-3.83%"
"02-03-2007","594.95","596.20","620.33","591.28","550.45K","-3.75%"
"01-03-2007","618.16","590.79","625.25","580.94","879.34K","5.65%"
"28-02-2007","585.10","627.71","627.71","576.02","1.71M","-6.07%"
"27-02-2007","622.89","637.56","637.56","617.77","383.17K","-1.37%"
"26-02-2007","631.55","640.02","640.02","608.09","341.80K","0.59%"
"23-02-2007","627.83","644.94","644.94","625.25","272.68K","-1.53%"
"22-02-2007","637.61","640.02","645.43","633.13","668.45K","0.71%"
"21-02-2007","633.10","638.05","645.93","631.16","610.47K","-0.87%"
"20-02-2007","638.64","649.37","651.29","635.22","641.29K","-0.97%"
"19-02-2007","644.89","637.56","648.88","637.56","616.28K","1.52%"
"15-02-2007","635.24","625.25","639.43","622.79","513.14K","2.39%"
"14-02-2007","620.40","617.37","622.74","610.48","384.58K","0.45%"
"13-02-2007","617.64","630.17","632.34","608.02","657.77K","0.02%"
"12-02-2007","617.50","640.02","640.02","615.40","243.29K","-2.60%"
"09-02-2007","634.01","664.64","664.64","606.25","464.22K","-0.94%"
"08-02-2007","640.04","652.33","652.33","637.56","217.54K","-0.51%"
"07-02-2007","643.29","642.97","645.43","635.69","309.31K","0.64%"
"06-02-2007","639.18","647.31","647.31","630.17","14.14M","-0.52%"
"05-02-2007","642.51","649.87","649.87","637.56","566.93K","0.44%"
"02-02-2007","639.72","647.40","647.40","635.59","550.50K","0.53%"
"01-02-2007","636.33","640.02","640.02","625.74","292.61K","1.09%"
"31-01-2007","629.48","664.64","664.64","627.71","497.61K","-1.37%"
"29-01-2007","638.20","605.56","649.87","605.56","274.04K","-1.34%"
"25-01-2007","646.86","650.85","650.85","641.74","157.64K","0.72%"
"24-01-2007","642.23","650.85","650.85","638.69","504.30K","0.08%"
"23-01-2007","641.74","652.33","652.33","640.02","220.35K","-0.67%"
"22-01-2007","646.10","664.64","664.64","635.15","399.47K","1.14%"
"19-01-2007","638.81","664.64","664.64","636.08","413.55K","-1.31%"
"18-01-2007","647.31","647.21","654.49","642.97","491.00K","0.68%"
"17-01-2007","642.92","656.22","657.10","630.17","410.13K","-1.65%"
"16-01-2007","653.73","688.76","688.76","649.94","993.69K","0.00%"
"15-01-2007","653.76","659.22","673.00","642.53","2.13M","0.20%"
"12-01-2007","652.48","640.02","654.79","631.16","940.45K","3.77%"
"11-01-2007","628.79","612.94","638.99","593.25","611.83K","3.49%"
"10-01-2007","607.58","617.86","627.71","605.56","303.73K","-1.70%"
"09-01-2007","618.09","615.40","621.80","604.08","331.81K","0.79%"
"08-01-2007","613.24","622.79","625.25","599.18","586.72K","-1.34%"
"05-01-2007","621.58","595.71","625.74","595.71","384.15K","-0.08%"
"04-01-2007","622.05","640.02","640.02","616.44","400.86K","-1.39%"
"03-01-2007","630.81","590.79","633.87","590.79","359.55K","2.62%"
"02-01-2007","614.69","615.40","618.36","601.62","202.82K","2.46%"
"29-12-2006","599.94","596.69","603.10","595.71","192.42K","0.82%"
"28-12-2006","595.05","595.22","598.66","580.94","298.61K","1.12%"
"27-12-2006","588.47","590.79","594.23","576.02","236.07K","0.42%"
"26-12-2006","585.99","570.60","588.18","567.16","197.12K","3.38%"
"22-12-2006","566.84","566.66","570.11","555.34","153.16K","1.34%"
"21-12-2006","559.33","570.60","570.60","543.01","235.32K","0.11%"
"20-12-2006","558.71","563.71","578.48","552.53","293.70K","-0.60%"
"19-12-2006","562.06","580.94","580.94","554.85","401.76K","-3.39%"
"18-12-2006","581.80","580.45","584.39","555.34","266.12K","2.22%"
"15-12-2006","569.17","566.34","574.05","565.19","188.50K","0.65%"
"14-12-2006","565.48","561.25","568.63","547.22","367.56K","2.46%"
"13-12-2006","551.89","565.68","565.68","536.75","555.76K","0.18%"
"12-12-2006","550.91","583.40","583.40","542.10","600.51K","-4.47%"
"11-12-2006","576.66","578.36","585.86","560.02","639.74K","-0.41%"
"08-12-2006","579.05","580.94","589.31","578.48","136.58K","-1.40%"
"07-12-2006","587.27","590.79","592.66","585.37","169.57K","-0.24%"
"06-12-2006","588.69","588.79","593.20","580.45","313.77K","0.64%"
"05-12-2006","584.95","590.79","593.25","581.93","294.93K","-0.27%"
"04-12-2006","586.55","587.51","596.69","584.88","218.39K","0.39%"
"01-12-2006","584.29","588.33","590.74","581.78","679.09K","-0.42%"
"30-11-2006","586.77","580.94","589.31","577.99","460.23K","2.36%"
"29-11-2006","573.26","570.60","575.43","567.23","387.93K","1.29%"
"28-11-2006","565.97","561.25","568.48","556.32","417.27K","-0.71%"
"27-11-2006","569.99","561.76","571.09","561.76","173.42K","0.82%"
"24-11-2006","565.36","565.19","569.12","558.88","281.66K","0.37%"
"23-11-2006","563.29","561.57","575.72","560.58","676.67K","-0.18%"
"22-11-2006","564.28","566.66","575.48","559.28","637.18K","-0.13%"
"21-11-2006","565.04","551.40","566.07","551.40","447.48K","2.99%"
"20-11-2006","548.62","537.79","551.40","529.37","585.12K","2.01%"
"17-11-2006","537.79","536.63","539.09","532.20","220.75K","0.63%"
"16-11-2006","534.42","542.54","543.52","532.40","199.73K","-0.90%"
"15-11-2006","539.29","546.48","551.89","536.63","393.09K","-0.98%"
"14-11-2006","544.63","529.25","546.38","521.37","17.79M","2.95%"
"13-11-2006","529.03","531.71","531.71","524.82","290.43K","0.55%"
"10-11-2006","526.15","529.25","529.25","524.35","490.26K","0.57%"
"09-11-2006","523.17","529.25","529.25","519.40","507.81K","0.04%"
"08-11-2006","522.97","527.77","527.77","517.68","416.28K","0.03%"
"07-11-2006","522.80","528.26","529.10","520.38","410.58K","0.24%"
"06-11-2006","521.57","525.16","529.25","520.02","487.78K","-0.68%"
"03-11-2006","525.16","535.11","537.12","520.93","521.71K","-1.24%"
"02-11-2006","531.76","536.63","536.63","527.82","343.68K","-0.20%"
"01-11-2006","532.82","539.09","541.55","531.71","249.06K","-0.21%"
"31-10-2006","533.92","531.71","540.62","529.49","393.52K","0.56%"
"30-10-2006","530.95","534.17","535.99","521.86","1.20M","0.19%"
"27-10-2006","529.94","534.22","537.12","524.08","247.90K","-0.33%"
"26-10-2006","531.71","529.74","537.62","529.25","362.03K","0.14%"
"23-10-2006","530.97","538.11","539.59","528.26","148.96K","-1.24%"
"21-10-2006","537.64","546.97","546.97","536.63","143.01K","0.29%"
"20-10-2006","536.11","541.06","542.54","534.32","346.16K","-0.34%"
"19-10-2006","537.96","544.02","550.91","533.68","436.77K","-1.07%"
"18-10-2006","543.77","544.02","551.40","542.05","911.26K","-0.84%"
"17-10-2006","548.40","578.58","578.58","546.77","1.42M","-1.46%"
"16-10-2006","556.55","551.40","565.19","549.04","1.16M","2.33%"
"13-10-2006","543.89","539.09","551.35","532.37","698.94K","2.02%"
"12-10-2006","533.14","516.94","535.11","512.51","792.49K","3.63%"
"11-10-2006","514.48","507.09","520.88","507.09","1.06M","3.33%"
"10-10-2006","497.91","495.77","502.12","494.29","277.15K","0.86%"
"09-10-2006","493.68","489.89","496.61","485.92","222.88K","0.97%"
"06-10-2006","488.93","494.78","495.77","486.54","377.13K","-0.59%"
"05-10-2006","491.83","492.27","496.75","489.81","778.67K","1.10%"
"04-10-2006","486.46","497.17","502.02","483.95","1.24M","-2.60%"
"03-10-2006","499.46","502.17","508.57","497.25","228.10K","-0.70%"
"29-09-2006","502.96","503.15","509.06","502.17","398.24K","0.27%"
"28-09-2006","501.63","512.16","516.94","499.71","624.92K","-2.25%"
"27-09-2006","513.17","517.43","519.35","511.03","314.46K","-0.14%"
"26-09-2006","513.89","506.11","515.95","497.37","337.42K","1.81%"
"25-09-2006","504.73","514.48","516.45","502.66","210.66K","-1.65%"
"22-09-2006","513.22","516.45","518.22","508.57","330.02K","-0.96%"
"21-09-2006","518.22","507.09","520.88","507.09","792.16K","2.44%"
"20-09-2006","505.86","494.78","509.55","489.93","716.97K","1.71%"
"19-09-2006","497.34","494.29","501.92","488.04","472.02K","1.34%"
"18-09-2006","490.75","494.29","499.22","489.37","131.41K","-0.63%"
"15-09-2006","493.87","499.22","499.22","490.48","156.94K","-0.89%"
"14-09-2006","498.33","492.32","499.71","492.32","314.23K","1.48%"
"13-09-2006","491.04","483.46","495.13","483.46","273.54K","1.93%"
"12-09-2006","481.76","472.60","482.97","470.17","310.44K","2.47%"
"11-09-2006","470.17","492.32","492.81","468.20","523.28K","-3.84%"
"08-09-2006","488.93","472.63","490.35","472.63","243.32K","0.70%"
"07-09-2006","485.53","484.94","488.24","482.75","361.85K","-0.91%"
"06-09-2006","489.98","497.25","500.69","487.89","286.31K","-1.10%"
"05-09-2006","495.42","492.32","506.11","492.32","467.61K","-1.13%"
"04-09-2006","501.09","491.93","502.17","491.93","392.29K","1.90%"
"01-09-2006","491.76","491.34","492.32","488.43","201.44K","0.28%"
"31-08-2006","490.38","487.40","493.16","485.43","629.37K","1.22%"
"30-08-2006","484.49","487.89","489.79","482.53","356.61K","-0.61%"
"29-08-2006","487.45","487.40","489.86","484.45","422.62K","0.79%"
"28-08-2006","483.61","468.25","485.18","468.25","403.34K","0.80%"
"25-08-2006","479.79","472.63","482.45","472.63","421.70K","0.74%"
"24-08-2006","476.27","470.17","478.09","468.72","467.15K","0.42%"
"23-08-2006","474.28","467.73","482.48","467.73","400.79K","-1.19%"
"22-08-2006","479.97","473.20","484.20","473.20","378.00K","0.57%"
"21-08-2006","477.26","472.63","478.98","471.15","263.13K","-0.03%"
"18-08-2006","477.41","460.94","478.44","460.94","331.64K","1.13%"
"17-08-2006","472.09","481.98","484.45","470.73","646.00K","-1.45%"
"16-08-2006","479.05","479.05","484.94","477.55","676.57K","0.88%"
"14-08-2006","474.87","465.29","487.35","465.29","322.69K","-0.38%"
"11-08-2006","476.69","492.32","492.32","470.78","279.79K","0.21%"
"10-08-2006","475.71","460.32","480.01","460.32","342.16K","-0.08%"
"09-08-2006","476.08","466.23","480.26","465.24","290.27K","1.28%"
"08-08-2006","470.07","446.54","471.15","446.54","156.13K","2.01%"
"07-08-2006","460.81","467.71","471.15","458.84","253.91K","-1.48%"
"04-08-2006","467.71","452.03","474.11","452.03","343.74K","0.70%"
"03-08-2006","464.48","457.86","468.67","457.86","351.79K","0.27%"
"02-08-2006","463.23","444.32","464.73","444.32","256.36K","1.02%"
"01-08-2006","458.55","443.68","462.68","443.68","213.86K","-0.49%"
"31-07-2006","460.81","443.09","467.71","443.09","216.26K","0.86%"
"28-07-2006","456.88","466.77","467.71","454.91","371.16K","-1.96%"
"27-07-2006","466.02","466.48","472.63","461.71","1.04M","0.30%"
"26-07-2006","464.64","464.01","465.92","450.97","923.66K","2.27%"
"25-07-2006","454.33","449.24","456.63","449.24","717.22K","1.41%"
"24-07-2006","448.00","443.09","451.42","426.61","1.05M","2.98%"
"21-07-2006","435.03","442.84","442.84","431.03","952.49K","-2.24%"
"20-07-2006","444.99","442.60","447.69","435.71","1.05M","2.82%"
"19-07-2006","432.78","461.55","467.62","430.29","2.99M","-4.54%"
"18-07-2006","453.37","460.32","470.09","449.31","2.02M","-0.97%"
"17-07-2006","457.80","460.88","471.37","455.64","1.37M","-0.84%"
"14-07-2006","461.68","457.86","466.23","448.51","1.06M","0.39%"
"13-07-2006","459.87","458.19","465.24","455.69","970.69K","-1.31%"
"12-07-2006","465.97","443.36","469.92","442.84","1.75M","7.00%"
"11-07-2006","435.47","438.44","447.99","433.51","559.94K","-1.77%"
"10-07-2006","443.31","428.32","447.77","428.32","557.42K","3.02%"
"07-07-2006","430.31","445.58","451.68","428.33","488.68K","-3.06%"
"06-07-2006","443.89","454.86","454.86","441.00","476.31K","-2.41%"
"05-07-2006","454.86","443.09","457.86","438.17","540.12K","1.84%"
"04-07-2006","446.63","444.81","451.16","444.32","429.72K","0.81%"
"03-07-2006","443.05","430.54","444.78","427.09","731.20K","3.70%"
"30-06-2006","427.25","423.40","429.55","420.20","1.29M","3.31%"
"29-06-2006","413.55","420.91","430.29","411.09","696.81K","-0.82%"
"28-06-2006","416.98","394.26","420.20","394.26","637.68K","3.12%"
"27-06-2006","404.37","403.70","406.90","393.86","763.42K","0.72%"
"26-06-2006","401.48","419.70","422.15","397.80","546.25K","-4.13%"
"25-06-2006","418.77","416.50","422.41","414.81","66.80K","0.36%"
"23-06-2006","417.27","412.32","418.72","402.47","767.60K","1.16%"
"22-06-2006","412.49","406.17","415.98","406.17","569.69K","2.06%"
"21-06-2006","404.18","396.32","405.67","393.16","1.09M","2.20%"
"20-06-2006","395.49","403.70","410.60","393.86","761.06K","-3.71%"
"19-06-2006","410.72","414.78","414.78","403.46","580.09K","-1.12%"
"16-06-2006","415.38","387.77","422.39","387.77","1.27M","8.56%"
"15-06-2006","382.62","367.03","386.18","367.03","1.02M","4.50%"
"14-06-2006","366.16","380.57","401.24","358.16","2.49M","-5.28%"
"13-06-2006","386.57","388.93","400.01","384.11","487.10K","-4.14%"
"12-06-2006","403.25","411.09","417.49","399.40","570.16K","-2.15%"
"09-06-2006","412.11","393.86","416.01","393.86","480.33K","1.77%"
"08-06-2006","404.96","418.72","422.17","397.55","690.86K","-3.85%"
"07-06-2006","421.17","418.72","437.92","418.47","697.56K","-1.65%"
"06-06-2006","428.23","428.32","438.17","417.98","602.26K","-1.54%"
"05-06-2006","434.92","441.86","444.32","432.03","443.90K","-1.19%"
"02-06-2006","440.16","416.01","441.86","414.84","720.31K","4.45%"
"01-06-2006","421.40","441.86","452.69","418.47","984.59K","-3.97%"
"31-05-2006","438.81","452.94","455.15","427.09","907.26K","-4.25%"
"30-05-2006","458.27","456.53","466.23","451.71","663.03K","0.85%"
"29-05-2006","454.39","460.32","461.33","452.99","438.46K","-0.74%"
"26-05-2006","457.80","466.50","467.71","454.17","356.27K","-0.80%"
"25-05-2006","461.49","448.01","467.71","429.81","478.04K","4.58%"
"24-05-2006","441.29","450.48","459.09","436.94","556.99K","-1.74%"
"23-05-2006","449.10","440.63","452.94","420.94","809.15K","2.23%"
"22-05-2006","439.30","472.63","472.63","434.47","626.89K","-5.81%"
"19-05-2006","466.40","482.72","482.72","456.63","645.65K","-1.44%"
"18-05-2006","473.20","492.32","494.76","468.94","738.08K","-4.63%"
"17-05-2006","496.19","492.32","497.10","490.11","220.02K","1.86%"
"16-05-2006","487.14","486.17","490.60","472.58","430.50K","0.66%"
"15-05-2006","483.93","492.84","492.84","475.50","566.46K","-1.55%"
"12-05-2006","491.55","492.32","498.18","487.40","411.85K","-1.17%"
"11-05-2006","497.37","498.30","499.71","493.81","279.52K","-0.17%"
"10-05-2006","498.22","496.81","502.17","494.29","230.84K","0.44%"
"09-05-2006","496.03","496.01","501.43","493.68","216.81K","-0.22%"
"08-05-2006","497.11","492.32","499.33","492.32","154.49K","0.78%"
"05-05-2006","493.28","502.64","504.37","490.85","347.98K","-1.49%"
"04-05-2006","500.72","499.71","506.35","492.57","262.03K","0.29%"
"03-05-2006","499.28","497.60","500.69","495.03","180.22K","0.88%"
"02-05-2006","494.94","492.32","497.74","487.65","434.66K","1.21%"
"29-04-2006","489.00","492.32","494.49","487.18","105.68K","0.22%"
"28-04-2006","487.92","468.22","492.32","445.80","911.06K","1.55%"
"27-04-2006","480.48","481.98","493.04","477.80","994.78K","0.49%"
"26-04-2006","478.13","475.34","482.48","471.16","532.73K","0.77%"
"25-04-2006","474.50","487.40","487.40","467.21","978.29K","-2.42%"
"24-04-2006","486.29","492.59","493.80","483.99","577.92K","-0.93%"
"21-04-2006","490.86","494.54","497.22","484.94","584.22K","0.28%"
"20-04-2006","489.49","499.71","500.67","487.03","784.96K","-1.42%"
"19-04-2006","496.54","501.68","504.63","492.31","1.44M","0.22%"
"18-04-2006","495.45","492.32","516.69","492.32","2.83M","5.73%"
"17-04-2006","468.59","450.23","470.17","448.01","1.86M","5.94%"
"13-04-2006","442.31","448.01","451.68","418.47","1.30M","0.77%"
"12-04-2006","438.93","467.71","467.71","433.24","2.15M","-5.94%"
"10-04-2006","466.67","464.01","472.14","462.78","833.12K","0.37%"
"07-04-2006","464.95","479.52","492.32","462.78","1.49M","-2.13%"
"05-04-2006","475.08","480.51","483.21","472.38","366.11K","-0.92%"
"04-04-2006","479.49","481.25","484.40","476.38","276.82K","0.02%"
"03-04-2006","479.39","474.85","480.75","473.12","229.96K","1.74%"
"31-03-2006","471.19","484.94","488.63","467.95","325.39K","-2.74%"
"30-03-2006","484.48","469.07","493.55","469.07","667.62K","3.63%"
"29-03-2006","467.52","462.78","468.94","459.58","594.43K","0.61%"
"28-03-2006","464.68","467.46","470.72","463.03","252.72K","-0.17%"
"27-03-2006","465.45","466.48","470.17","463.36","378.31K","-0.13%"
"24-03-2006","466.04","461.55","467.63","460.32","7.50M","1.07%"
"23-03-2006","461.10","468.94","472.58","459.13","365.69K","-1.08%"
"22-03-2006","466.13","471.40","472.14","454.17","591.68K","-1.00%"
"21-03-2006","470.84","471.15","476.27","467.21","623.91K","0.22%"
"20-03-2006","469.82","461.55","471.40","459.09","708.14K","2.64%"
"17-03-2006","457.75","455.00","462.54","452.94","693.54K","1.61%"
"16-03-2006","450.49","447.27","451.71","445.06","787.34K","1.53%"
"14-03-2006","443.69","449.18","452.91","441.91","716.40K","-1.22%"
"13-03-2006","449.18","441.86","454.17","436.94","910.94K","3.42%"
"10-03-2006","434.31","427.34","436.94","423.64","1.11M","2.42%"
"09-03-2006","424.04","422.66","425.32","417.33","1.29M","0.35%"
"08-03-2006","422.54","425.86","428.32","418.47","760.69K","-0.36%"
"07-03-2006","424.07","430.54","432.75","422.72","413.35K","-1.25%"
"06-03-2006","429.43","422.91","432.01","422.17","358.24K","1.76%"
"03-03-2006","421.99","430.78","431.03","419.70","290.97K","-1.59%"
"02-03-2006","428.81","428.32","431.59","423.40","502.54K","0.09%"
"01-03-2006","428.42","416.15","430.29","414.07","917.73K","2.69%"
"28-02-2006","417.21","406.98","418.47","406.98","377.26K","0.26%"
"27-02-2006","416.14","411.09","417.49","410.65","316.29K","1.36%"
"24-02-2006","410.56","413.06","413.30","407.67","167.38K","-0.09%"
"23-02-2006","410.94","408.65","416.23","408.65","475.11K","0.56%"
"22-02-2006","408.65","409.12","411.02","406.46","191.98K","-0.03%"
"21-02-2006","408.79","408.14","409.86","405.67","207.75K","0.97%"
"20-02-2006","404.87","402.47","405.67","400.52","348.36K","1.27%"
"17-02-2006","399.80","401.24","407.46","398.78","582.61K","0.03%"
"16-02-2006","399.69","400.00","402.23","397.30","362.40K","0.29%"
"15-02-2006","398.52","407.40","407.40","395.58","392.71K","0.01%"
