"Date","Price","Open","High","Low","Vol.","Change %"
"04-07-2018","672.60","676.02","676.33","669.42","5.03M","-0.63%"
"03-07-2018","676.88","665.95","678.95","665.88","8.13M","1.43%"
"02-07-2018","667.35","657.00","670.00","657.00","4.83M","2.10%"
"29-06-2018","653.60","649.02","657.50","641.62","9.97M","1.36%"
"28-06-2018","644.80","638.15","649.00","638.12","11.00M","1.54%"
"27-06-2018","635.00","641.98","646.73","632.80","6.95M","-0.61%"
"26-06-2018","638.92","634.50","641.95","633.12","4.48M","0.42%"
"25-06-2018","636.23","628.58","639.40","627.00","7.73M","1.97%"
"22-06-2018","623.92","621.50","627.75","620.60","4.34M","0.10%"
"21-06-2018","623.27","622.98","628.25","618.00","5.80M","0.27%"
"20-06-2018","621.58","624.25","626.17","619.00","5.37M","0.13%"
"19-06-2018","620.80","631.50","631.70","619.02","7.55M","-2.04%"
"18-06-2018","633.70","642.00","645.62","631.17","8.21M","-1.08%"
"15-06-2018","640.62","618.50","645.75","617.50","19.96M","3.35%"
"14-06-2018","619.85","626.50","626.50","617.05","7.60M","-1.98%"
"13-06-2018","632.40","628.43","636.96","628.43","5.77M","1.30%"
"12-06-2018","624.31","627.91","630.64","620.32","7.84M","-0.31%"
"11-06-2018","626.25","627.81","630.02","622.60","5.17M","0.19%"
"08-06-2018","625.08","619.11","626.05","618.14","6.46M","0.61%"
"07-06-2018","621.31","614.14","624.07","614.14","6.68M","1.21%"
"06-06-2018","613.87","607.79","615.91","605.24","4.04M","1.36%"
"05-06-2018","605.64","616.13","616.13","603.73","4.71M","-1.50%"
"04-06-2018","614.84","605.76","616.62","601.25","4.27M","1.52%"
"01-06-2018","605.61","610.37","618.24","603.83","5.00M","-0.89%"
"31-05-2018","611.07","601.10","616.13","600.38","19.72M","1.66%"
"30-05-2018","601.10","603.73","609.56","598.07","6.32M","-0.41%"
"29-05-2018","603.58","602.26","608.46","598.37","3.39M","0.19%"
"28-05-2018","602.44","610.67","611.47","598.27","5.74M","-1.13%"
"25-05-2018","609.33","610.23","619.43","605.61","8.90M","0.60%"
"24-05-2018","605.71","594.30","608.96","594.30","9.74M","3.05%"
"23-05-2018","587.80","592.81","599.09","586.12","9.54M","-0.75%"
"22-05-2018","592.24","582.89","594.30","582.35","5.64M","1.22%"
"21-05-2018","585.12","585.15","589.54","580.41","8.48M","-0.31%"
"18-05-2018","586.96","586.86","588.62","581.90","7.14M","0.03%"
"17-05-2018","586.81","593.31","594.03","582.17","9.52M","-0.59%"
"16-05-2018","590.31","588.97","594.30","587.60","6.21M","-0.38%"
"15-05-2018","592.59","589.39","599.26","589.39","5.61M","0.44%"
"14-05-2018","589.99","587.53","591.08","580.41","4.43M","0.73%"
"11-05-2018","585.74","581.55","586.96","578.45","3.31M","1.09%"
"10-05-2018","579.42","583.39","586.86","576.86","3.18M","-0.23%"
"09-05-2018","580.76","579.17","583.83","576.94","3.78M","0.44%"
"08-05-2018","578.20","584.33","584.33","575.97","5.72M","-1.48%"
"07-05-2018","586.86","585.99","590.33","583.14","4.64M","0.84%"
"04-05-2018","581.95","587.85","588.35","572.97","6.02M","-0.80%"
"03-05-2018","586.64","593.93","597.63","583.44","5.33M","-1.21%"
"02-05-2018","593.83","594.75","596.09","585.87","10.30M","-0.21%"
"30-04-2018","595.05","586.22","599.24","585.69","5.51M","1.21%"
"27-04-2018","587.95","585.37","591.13","582.49","7.66M","0.74%"
"26-04-2018","583.61","582.40","586.19","575.45","11.30M","1.39%"
"25-04-2018","575.62","571.48","580.91","568.11","11.59M","0.51%"
"24-04-2018","572.72","587.85","593.51","570.54","8.53M","-2.80%"
"23-04-2018","589.19","579.42","602.44","573.09","21.83M","0.79%"
"20-04-2018","584.60","565.03","592.17","564.02","24.27M","4.03%"
"19-04-2018","561.98","557.59","565.43","557.15","8.53M","0.61%"
"18-04-2018","558.56","557.02","562.92","552.56","10.43M","0.07%"
"17-04-2018","558.19","559.08","559.28","553.13","10.40M","-0.71%"
"16-04-2018","562.16","546.68","565.53","546.68","24.75M","-3.26%"
"13-04-2018","581.13","582.40","588.30","570.61","21.23M","0.76%"
"12-04-2018","576.74","560.30","581.78","558.09","17.04M","3.41%"
"11-04-2018","557.72","554.62","561.31","553.87","9.03M","0.98%"
"10-04-2018","552.33","551.64","557.84","548.36","8.93M","0.19%"
"09-04-2018","551.27","558.09","558.48","548.94","7.20M","-1.40%"
"06-04-2018","559.08","567.02","568.51","556.65","5.94M","-1.79%"
"05-04-2018","569.27","565.31","571.13","560.12","7.76M","2.08%"
"04-04-2018","557.69","567.51","567.79","555.61","4.81M","-1.42%"
"03-04-2018","565.75","562.90","567.29","559.63","4.08M","0.29%"
"02-04-2018","564.12","566.02","570.27","556.25","8.07M","0.47%"
"28-03-2018","561.46","570.86","570.86","558.71","12.56M","-1.92%"
"27-03-2018","572.47","575.45","576.10","570.54","3.80M","-0.11%"
"26-03-2018","573.09","578.87","578.87","567.51","8.93M","-1.06%"
"23-03-2018","579.22","569.00","582.30","566.69","12.01M","0.54%"
"22-03-2018","576.10","577.68","584.11","573.12","6.81M","-0.53%"
"21-03-2018","579.17","580.41","583.14","576.54","7.69M","0.25%"
"20-03-2018","577.71","569.80","580.41","569.80","8.55M","1.55%"
"19-03-2018","568.88","577.43","585.62","566.84","7.53M","-2.15%"
"16-03-2018","581.35","586.36","586.56","580.04","17.95M","-0.90%"
"15-03-2018","586.61","585.37","589.54","581.40","6.10M","0.14%"
"14-03-2018","585.77","585.37","590.63","579.96","4.43M","-0.25%"
"13-03-2018","587.26","585.47","593.81","582.97","8.58M","-0.16%"
"12-03-2018","588.22","583.39","591.25","581.28","7.68M","1.92%"
"09-03-2018","577.14","576.62","578.43","573.24","4.22M","0.58%"
"08-03-2018","573.79","569.99","578.33","569.99","6.09M","1.10%"
"07-03-2018","567.56","572.97","575.45","564.56","6.37M","-0.63%"
"06-03-2018","571.16","576.72","578.13","567.31","6.69M","-0.39%"
"05-03-2018","573.42","575.82","580.81","567.14","8.10M","-0.42%"
"01-03-2018","575.82","580.21","580.21","573.49","6.58M","-1.01%"
"28-02-2018","581.70","569.30","590.08","566.79","17.27M","1.95%"
"27-02-2018","570.59","567.98","572.30","558.41","6.62M","1.02%"
"26-02-2018","564.83","570.99","572.99","562.73","5.08M","-1.48%"
"23-02-2018","573.29","577.19","578.43","568.88","9.46M","-0.44%"
"22-02-2018","575.82","568.28","577.43","565.75","17.86M","1.16%"
"21-02-2018","569.20","569.25","571.43","565.53","13.77M","0.92%"
"20-02-2018","564.02","547.55","570.24","547.55","7.19M","0.46%"
"19-02-2018","561.44","559.77","563.54","555.76","6.46M","0.33%"
"16-02-2018","559.60","558.09","566.35","554.66","9.89M","1.22%"
"15-02-2018","552.85","547.17","560.42","547.17","7.99M","1.52%"
"14-02-2018","544.57","548.66","554.27","540.82","8.35M","-0.46%"
"12-02-2018","547.07","553.03","555.91","544.59","6.29M","-0.57%"
"09-02-2018","550.22","554.62","555.76","548.66","4.38M","-2.21%"
"08-02-2018","562.68","557.00","568.70","553.90","8.81M","2.27%"
"07-02-2018","550.18","553.62","557.99","547.45","8.34M","0.12%"
"06-02-2018","549.53","545.66","559.75","543.28","10.55M","-2.68%"
"05-02-2018","564.64","565.53","572.90","563.47","9.86M","-0.44%"
"02-02-2018","567.14","563.17","576.89","560.62","10.24M","-0.12%"
"01-02-2018","567.81","566.62","574.41","554.89","13.01M","-0.49%"
"31-01-2018","570.61","575.03","578.72","566.60","9.21M","-1.74%"
"30-01-2018","580.73","584.83","586.91","576.79","8.63M","-1.04%"
"29-01-2018","586.81","578.70","593.43","578.03","10.82M","0.64%"
"25-01-2018","583.09","586.36","587.06","576.57","13.55M","-0.88%"
"24-01-2018","588.25","582.79","605.74","579.17","20.60M","0.74%"
"23-01-2018","583.93","572.97","589.34","572.97","15.40M","2.36%"
"22-01-2018","570.49","561.63","573.94","561.56","9.65M","0.57%"
"19-01-2018","567.24","568.01","569.45","563.54","5.99M","-0.80%"
"18-01-2018","571.83","568.01","577.88","561.61","13.20M","0.05%"
"17-01-2018","571.53","558.01","576.34","557.10","26.15M","2.60%"
"16-01-2018","557.02","536.38","562.95","536.38","22.65M","3.86%"
"15-01-2018","536.33","535.76","542.19","528.37","10.65M","0.25%"
"12-01-2018","535.00","538.64","538.69","531.08","18.02M","0.25%"
"11-01-2018","533.68","523.49","537.45","523.49","16.78M","2.24%"
"10-01-2018","522.00","519.29","523.86","512.47","9.47M","1.05%"
"09-01-2018","516.59","515.92","518.35","510.41","9.95M","0.51%"
"08-01-2018","513.96","508.43","515.43","506.02","5.59M","2.38%"
"05-01-2018","502.03","503.67","509.17","499.05","11.03M","-0.34%"
"04-01-2018","503.72","506.50","506.50","500.84","8.95M","-0.58%"
"03-01-2018","506.64","510.22","511.75","505.31","6.85M","-0.82%"
"02-01-2018","510.81","514.56","516.91","507.49","6.11M","-0.37%"
"01-01-2018","512.72","514.78","518.15","510.96","5.43M","-0.82%"
"29-12-2017","516.94","511.01","520.29","510.96","6.60M","0.85%"
"28-12-2017","512.57","510.96","515.92","507.88","8.43M","-0.10%"
"27-12-2017","513.07","509.97","515.47","509.67","6.97M","-0.13%"
"26-12-2017","513.74","510.96","516.67","507.49","10.81M","-0.36%"
"22-12-2017","515.60","504.02","518.30","504.02","12.91M","1.69%"
"21-12-2017","507.02","503.42","510.44","495.28","11.06M","0.61%"
"20-12-2017","503.94","498.61","505.31","496.57","4.19M","1.18%"
"19-12-2017","498.04","504.73","504.98","495.85","7.12M","-1.24%"
"18-12-2017","504.31","501.98","511.31","498.96","4.04M","-0.62%"
"15-12-2017","507.44","502.53","509.17","501.96","10.38M","0.97%"
"14-12-2017","502.58","498.68","503.52","495.73","6.02M","0.93%"
"13-12-2017","497.94","501.49","505.50","494.91","5.36M","-0.67%"
"12-12-2017","501.29","497.07","503.02","497.07","9.32M","0.52%"
"11-12-2017","498.71","493.57","499.50","493.08","5.14M","0.34%"
"08-12-2017","497.00","496.57","499.55","493.60","5.98M","0.21%"
"07-12-2017","495.98","490.62","497.52","488.93","7.55M","0.96%"
"06-12-2017","491.27","488.64","493.15","488.14","7.49M","0.61%"
"05-12-2017","488.31","488.81","497.57","485.66","9.98M","-0.10%"
"04-12-2017","488.81","486.16","494.49","480.48","17.81M","2.77%"
"01-12-2017","475.64","485.86","487.74","474.77","4.09M","-1.77%"
"30-11-2017","484.22","490.84","490.84","480.38","17.27M","-0.67%"
"29-11-2017","487.50","489.95","492.08","486.31","3.84M","-0.20%"
"28-11-2017","488.49","493.30","496.03","486.80","4.62M","-1.41%"
"27-11-2017","495.46","499.40","499.40","492.75","6.02M","-1.07%"
"24-11-2017","500.82","491.56","505.65","491.22","18.62M","1.85%"
"23-11-2017","491.74","481.94","493.32","480.70","11.89M","2.58%"
"22-11-2017","479.36","479.51","481.72","477.87","6.08M","0.00%"
"21-11-2017","479.34","476.88","481.94","476.26","5.36M","0.59%"
"20-11-2017","476.51","480.70","481.69","474.87","5.66M","-1.07%"
"17-11-2017","481.67","488.88","488.88","478.79","8.06M","-1.76%"
"16-11-2017","490.32","472.17","494.04","470.53","15.69M","3.84%"
"15-11-2017","472.17","468.87","473.01","468.55","7.02M","0.28%"
"14-11-2017","470.83","472.24","473.68","467.93","5.73M","-0.30%"
"13-11-2017","472.24","477.25","480.90","470.95","5.02M","-1.05%"
"10-11-2017","477.25","475.64","478.39","471.27","6.59M","0.79%"
"09-11-2017","473.51","472.76","477.72","470.41","4.72M","0.23%"
"08-11-2017","472.42","476.36","477.15","470.03","5.37M","-0.33%"
"07-11-2017","474.00","459.49","476.23","459.29","13.44M","2.88%"
"06-11-2017","460.71","457.95","463.83","457.71","5.07M","0.22%"
"03-11-2017","459.69","454.90","461.30","454.88","3.70M","0.41%"
"02-11-2017","457.83","457.90","459.37","456.39","4.69M","-0.45%"
"01-11-2017","459.89","458.87","461.05","458.03","5.63M","0.56%"
"31-10-2017","457.31","458.87","461.35","456.39","9.95M","-2.36%"
"30-10-2017","468.35","473.58","473.58","466.83","12.97M","-0.24%"
"27-10-2017","469.46","473.75","475.09","468.30","8.52M","-0.11%"
"26-10-2017","469.96","467.31","472.17","466.36","33.66M","1.29%"
"25-10-2017","463.98","455.90","468.64","454.04","13.98M","0.95%"
"24-10-2017","459.62","469.29","469.61","457.19","14.53M","-1.38%"
"23-10-2017","466.07","461.35","467.31","460.41","9.15M","1.35%"
"19-10-2017","459.84","461.35","462.34","458.97","1.09M","0.28%"
"18-10-2017","458.55","460.81","461.35","457.86","7.23M","-0.66%"
"17-10-2017","461.60","464.73","464.73","461.10","5.63M","-0.91%"
"16-10-2017","465.82","464.30","467.31","462.84","5.76M","0.96%"
"13-10-2017","461.40","462.74","463.09","460.14","7.18M","0.30%"
"12-10-2017","460.01","461.35","463.51","456.17","10.28M","-0.37%"
"11-10-2017","461.70","464.06","465.32","460.36","5.98M","-0.51%"
"10-10-2017","464.06","466.29","466.29","461.13","7.14M","1.25%"
"09-10-2017","458.33","456.39","460.86","453.42","3.50M","0.41%"
"06-10-2017","456.47","448.45","457.38","448.43","8.57M","1.90%"
"05-10-2017","447.98","446.47","448.93","445.97","8.61M","0.38%"
"04-10-2017","446.27","447.96","449.15","445.06","4.99M","-0.44%"
"03-10-2017","448.23","451.48","452.42","447.26","4.95M","0.41%"
"29-09-2017","446.42","445.48","447.66","443.99","5.71M","0.43%"
"28-09-2017","444.49","444.54","448.40","443.64","17.54M","-0.42%"
"27-09-2017","446.37","449.50","450.39","444.04","6.00M","-0.67%"
"26-09-2017","449.40","444.98","450.64","443.64","7.37M","1.18%"
"25-09-2017","444.16","446.97","447.44","441.06","9.09M","-0.33%"
"22-09-2017","445.63","450.51","451.55","440.52","17.60M","-1.24%"
"21-09-2017","451.21","453.91","454.04","450.51","8.20M","-0.34%"
"20-09-2017","452.77","454.90","454.90","450.17","5.77M","0.05%"
"19-09-2017","452.55","450.44","454.41","448.21","6.03M","0.35%"
"18-09-2017","450.98","451.43","455.28","449.60","8.48M","0.09%"
"15-09-2017","450.56","442.65","453.04","442.60","13.46M","1.78%"
"14-09-2017","442.70","438.78","444.78","437.34","13.70M","0.98%"
"13-09-2017","438.41","439.28","440.32","437.04","11.48M","-0.03%"
"12-09-2017","438.56","437.81","440.39","435.95","17.24M","0.61%"
"11-09-2017","435.90","441.71","442.40","433.40","13.79M","-0.63%"
"08-09-2017","438.68","445.97","445.97","437.59","8.60M","-1.28%"
"07-09-2017","444.36","446.47","446.72","442.68","6.24M","0.02%"
"06-09-2017","444.29","446.47","446.62","441.51","7.74M","-0.70%"
"05-09-2017","447.41","447.46","448.95","445.11","9.78M","0.19%"
"04-09-2017","446.57","456.89","456.94","443.25","10.18M","-2.15%"
"01-09-2017","456.37","454.38","459.32","451.43","8.43M","0.55%"
"31-08-2017","453.89","460.76","460.83","452.87","15.02M","-1.26%"
"30-08-2017","459.69","464.92","465.82","458.43","16.15M","-0.09%"
"29-08-2017","460.09","467.03","467.31","459.14","13.37M","-1.44%"
"28-08-2017","466.81","468.27","473.23","465.32","40.71M","3.16%"
"24-08-2017","452.50","451.43","455.52","447.64","42.38M","2.17%"
"23-08-2017","442.90","436.55","448.31","433.52","61.28M","1.99%"
"22-08-2017","434.27","444.09","445.01","426.63","49.24M","0.23%"
"21-08-2017","433.27","458.38","458.38","431.59","90.41M","-5.40%"
"18-08-2017","458.00","504.96","504.96","438.63","164.40M","-9.56%"
"17-08-2017","506.42","498.56","510.59","495.11","25.78M","4.68%"
"16-08-2017","483.78","487.15","489.18","480.70","6.18M","-0.64%"
"14-08-2017","486.88","490.13","490.72","484.74","3.82M","-0.63%"
"11-08-2017","489.98","484.17","494.59","481.00","6.54M","0.66%"
"10-08-2017","486.78","481.15","489.88","480.87","9.14M","1.23%"
"09-08-2017","480.87","480.03","483.13","478.49","3.92M","0.57%"
"08-08-2017","478.14","480.45","481.32","473.78","6.00M","-0.46%"
"07-08-2017","480.33","487.89","488.02","479.06","6.07M","-1.58%"
"04-08-2017","488.02","490.13","490.62","484.20","5.35M","-0.02%"
"03-08-2017","488.14","491.61","495.46","486.28","4.64M","-0.94%"
"02-08-2017","492.78","499.05","502.40","489.73","4.26M","-1.21%"
"01-08-2017","498.83","501.53","504.51","495.26","7.69M","-0.56%"
"31-07-2017","501.63","492.06","506.84","489.50","19.16M","1.39%"
"28-07-2017","494.76","484.17","497.57","477.38","11.10M","2.71%"
"27-07-2017","481.72","494.09","498.06","479.61","12.68M","-2.31%"
"26-07-2017","493.13","495.14","495.58","491.32","6.87M","0.02%"
"25-07-2017","493.03","491.12","495.58","489.23","7.15M","0.33%"
"24-07-2017","491.39","487.89","493.10","487.45","6.13M","1.07%"
"21-07-2017","486.21","482.68","487.42","481.89","5.98M","1.10%"
"20-07-2017","480.92","485.81","486.08","479.68","6.81M","-1.06%"
"19-07-2017","486.08","486.88","490.45","480.75","5.89M","-0.58%"
"18-07-2017","488.93","489.16","498.46","486.70","8.26M","0.16%"
"17-07-2017","488.17","483.68","492.11","483.18","7.70M","1.24%"
"14-07-2017","482.21","495.81","499.48","479.24","22.48M","-0.51%"
"13-07-2017","484.69","484.79","487.87","478.27","5.17M","0.48%"
"12-07-2017","482.36","483.65","486.90","480.58","6.28M","-0.31%"
"11-07-2017","483.85","474.57","490.87","474.57","11.54M","1.91%"
"10-07-2017","474.77","468.79","510.41","464.97","1.70M","2.31%"
"07-07-2017","464.03","468.22","469.02","462.87","5.78M","-1.23%"
"06-07-2017","469.79","468.79","474.75","468.40","3.83M","-0.41%"
"05-07-2017","471.72","475.74","475.74","468.99","4.23M","-1.17%"
"04-07-2017","477.30","473.18","481.20","470.98","5.17M","1.08%"
"03-07-2017","472.22","466.86","473.75","463.63","5.09M","1.75%"
"30-06-2017","464.11","461.75","465.32","460.86","4.22M","0.58%"
"29-06-2017","461.45","461.45","470.26","459.67","15.91M","0.60%"
"28-06-2017","458.72","462.74","462.84","456.89","5.91M","-0.25%"
"27-06-2017","459.89","468.79","470.28","458.25","6.90M","-1.72%"
"23-06-2017","467.93","468.79","470.85","465.32","6.40M","0.33%"
"22-06-2017","466.39","470.13","480.55","463.88","9.47M","-0.34%"
"21-06-2017","467.98","468.79","470.78","464.35","3.74M","-0.02%"
"20-06-2017","468.07","463.83","469.74","463.36","5.18M","1.47%"
"19-06-2017","461.28","466.29","466.44","460.36","6.86M","-1.11%"
"16-06-2017","466.44","470.83","473.18","464.33","10.95M","-1.24%"
"15-06-2017","472.32","476.06","480.18","471.08","5.53M","-0.68%"
"14-06-2017","475.54","476.23","477.18","471.87","7.44M","0.08%"
"13-06-2017","475.14","473.01","477.70","472.07","4.94M","-0.63%"
"12-06-2017","478.14","467.98","478.81","466.36","8.59M","1.61%"
"09-06-2017","470.58","465.59","471.75","457.88","14.76M","-0.82%"
"08-06-2017","474.47","477.70","477.70","470.36","6.20M","-0.51%"
"07-06-2017","476.88","488.64","490.57","468.79","12.46M","-1.84%"
"06-06-2017","485.83","478.72","489.88","478.42","7.01M","2.15%"
"05-06-2017","475.61","481.20","482.19","474.77","5.46M","-1.10%"
"02-06-2017","480.92","482.88","483.90","478.32","3.92M","-0.20%"
"01-06-2017","481.89","480.85","486.01","475.52","5.51M","-0.58%"
"31-05-2017","484.69","492.88","492.88","483.60","7.76M","-1.92%"
"30-05-2017","494.19","487.15","496.08","485.49","3.72M","1.12%"
"29-05-2017","488.71","491.56","494.44","484.02","6.31M","-1.06%"
"26-05-2017","493.94","489.63","496.08","486.45","4.99M","1.26%"
"25-05-2017","487.79","476.73","489.43","476.73","10.44M","2.98%"
"24-05-2017","473.66","476.23","478.96","471.08","5.64M","-0.26%"
"23-05-2017","474.90","478.54","479.71","473.31","4.04M","-0.43%"
"22-05-2017","476.95","475.44","479.66","474.52","5.50M","0.36%"
"19-05-2017","475.22","476.98","477.57","470.21","4.26M","-0.39%"
"18-05-2017","477.10","467.80","483.13","467.73","8.06M","0.94%"
"17-05-2017","472.66","472.07","475.47","468.22","2.92M","-0.23%"
"16-05-2017","473.75","472.81","476.31","469.76","6.13M","0.36%"
"15-05-2017","472.04","477.97","477.97","470.83","7.30M","-1.32%"
"12-05-2017","478.34","472.76","479.21","471.99","10.98M","2.13%"
"11-05-2017","468.35","469.71","471.20","465.10","3.23M","0.05%"
"10-05-2017","468.12","469.86","471.27","464.90","3.36M","-0.32%"
"09-05-2017","469.61","471.57","472.24","467.36","5.65M","0.12%"
"08-05-2017","469.04","465.32","470.55","462.34","4.71M","1.50%"
"05-05-2017","462.10","464.33","465.00","456.39","4.43M","-0.66%"
"04-05-2017","465.15","464.83","466.14","460.81","5.28M","0.36%"
